,Error
1251,0.1809553210712749
1252,0.18391492551001629
1253,0.17940978849349637
1254,0.1798958842229795
1255,0.18738843098688504
1256,0.1909913141884138
1257,0.1955730078264032
1258,0.1972941180588596
1259,0.19000453081299326
1260,0.18630193226340344
1261,0.17126999276218513
1262,0.16877878546148406
1263,0.17262020212442494
1264,0.1831367014314547
1265,0.18249316319913436
1266,0.18548432710909404
1267,0.18650403310613925
1268,0.18581546255945958
1269,0.19422078498097128
1270,0.1973887045230397
1271,0.19370641355238744
1272,0.18020049970452226
1273,0.17293947215297523
1274,0.16202227864436655
1275,0.1602849899400476
1276,0.15234260330515792
1277,0.14101461549027292
1278,0.13670433242861538
1279,0.13222757690756692
1280,0.12803200951542681
1281,0.11832107561699022
1282,0.11477278251615909
1283,0.11458292932430555
1284,0.11705058152302658
1285,0.11487850072366311
1286,0.12609473429067425
1287,0.13227043836320362
1288,0.13292475994958347
1289,0.13470939678120877
1290,0.1401332482562837
1291,0.1453021106647159
1292,0.15289482160212822
1293,0.14892636725026678
1294,0.14802584559951906
1295,0.1517821552743489
1296,0.14517625006480775
1297,0.13178228545664022
1298,0.1147432856277146
1299,0.11081974243507814
1300,0.11803414195727195
1301,0.11407519635076098
1302,0.12863651130008683
1303,0.13620768279758214
1304,0.14669979758418178
1305,0.1465082305945742
1306,0.14996124922857332
1307,0.1425068303086586
1308,0.1499396595133569
1309,0.15952130226155495
1310,0.16673697259511747
1311,0.1763811395685152
1312,0.18119715109698195
1313,0.18082903801825337
1314,0.18512571105620934
1315,0.1782815320828498
1316,0.17933432433874957
1317,0.1712497012347961
1318,0.16521232210259018
1319,0.16992409259639313
1320,0.17896430319770187
1321,0.1930289658730843
1322,0.20477969900156495
1323,0.20900382460283146
1324,0.21491462936562372
1325,0.21562961546834403
1326,0.21358302519258615
1327,0.21470550386282425
1328,0.21419168298964716
1329,0.20681832836128133
1330,0.2084543755098178
1331,0.2086697166258321
1332,0.20390664155819493
1333,0.19866659925372104
1334,0.19538539484737935
1335,0.19019165650464
1336,0.1901396833164754
1337,0.1860134017214204
1338,0.1855688938841979
1339,0.1863233106785308
1340,0.1871578622810359
1341,0.18894902308204173
1342,0.1917534567425635
1343,0.191902504875343
1344,0.19123414100264094
1345,0.18923739306298895
1346,0.1747817844423377
1347,0.1583780551304179
1348,0.14921185694616593
1349,0.1510972887083435
1350,0.15010803332949826
1351,0.14538763571554963
1352,0.14532620912817762
1353,0.15186458042480142
1354,0.14874441955130957
1355,0.14979876490516422
1356,0.15957004903203093
1357,0.16925730248674456
1358,0.17617484765213012
1359,0.17952376943117002
1360,0.18379920742197495
1361,0.1844753379947694
1362,0.17966372549110649
1363,0.18022744520947714
1364,0.18236693388630354
1365,0.17712823624222215
1366,0.17898111152738655
1367,0.17633857968478395
1368,0.17494193132699962
1369,0.1764561354283079
1370,0.1819313783198092
1371,0.17819193512069523
1372,0.17449314401633534
1373,0.17673860049690795
1374,0.17953974062633593
1375,0.17311702538559468
1376,0.16148692757057004
1377,0.1517088490892999
1378,0.15065510821567243
1379,0.14959320360163286
1380,0.15160379273819843
1381,0.1460603644329352
1382,0.14727647359874363
1383,0.1361891419141736
1384,0.12846804656676533
1385,0.1237550779395522
1386,0.12365141074451173
1387,0.12405731839270769
1388,0.12297815811886197
1389,0.11498277376075693
1390,0.11419993924648823
1391,0.10866080708085672
1392,0.1124882963864711
1393,0.11131270962042202
1394,0.12228263522644232
1395,0.12799408265561382
1396,0.13015015748180428
1397,0.14117921044451634
1398,0.14874757908777292
1399,0.1498272391927968
1400,0.15811342646508666
1401,0.16014613864241148
1402,0.15563838165015825
1403,0.1498463268832033
1404,0.14643535693257784
1405,0.15050584523107313
1406,0.14958761490425287
1407,0.1413882016980944
1408,0.12914960127363292
1409,0.1258793185402597
1410,0.12607235371541012
1411,0.12777862966297115
1412,0.12974964454790278
1413,0.13141382839533708
1414,0.13946136266746065
1415,0.1465706490452402
1416,0.14713172162922625
1417,0.1370978113820717
1418,0.11984882062163485
1419,0.10688545627606068
1420,0.10365649125373554
1421,0.09560687040173979
1422,0.0916355366252817
1423,0.08408422746178458
1424,0.08183020615289426
1425,0.09111599145000994
1426,0.10102908605045012
1427,0.09975222639090507
1428,0.11406967320810747
1429,0.10853285610402266
1430,0.11034837046109394
1431,0.12559339870676192
1432,0.13350148396600103
1433,0.13595210031963095
1434,0.1289883742135338
1435,0.1382660138771749
1436,0.14681815160146452
1437,0.15429119005913175
1438,0.1667917978940507
1439,0.1773193465757626
1440,0.18138653762489895
1441,0.18361441490175212
1442,0.18395940091072177
1443,0.18458849497867114
1444,0.19167946083102064
1445,0.19852176390568227
1446,0.2010590485838983
1447,0.19758498677393244
1448,0.1952499188623839
1449,0.20044347941673024
1450,0.20556158085035617
1451,0.21044778152479388
1452,0.2145020714491386
1453,0.21860944882370553
1454,0.21827500162926808
1455,0.20888878633308874
1456,0.19983140083706818
1457,0.1865675806419687
1458,0.1871175011698357
1459,0.18556007322326157
1460,0.18050500126552566
1461,0.1780020807095736
1462,0.16908551005977288
1463,0.16120319842650058
1464,0.15639708503578936
1465,0.15349316610549962
1466,0.1564558632867595
1467,0.16006676219744717
1468,0.158084899566099
1469,0.15229515043637692
1470,0.14244906204418145
1471,0.13634062740643788
1472,0.13320780783011751
1473,0.13524425824045894
1474,0.13635997661187296
1475,0.1267822174723818
1476,0.1223373691532894
1477,0.1148361040179852
1478,0.10524211648441674
1479,0.11600982715906401
1480,0.12672491174198874
1481,0.133113745181426
1482,0.14373793762664322
1483,0.1514323987411748
1484,0.15542145354839873
1485,0.15857817014825878
1486,0.15478594143941485
1487,0.14959680730162725
1488,0.14335471052304732
1489,0.1352932256541284
1490,0.13357897493836798
1491,0.11539503195840384
1492,0.10784167253495212
1493,0.10483323064273087
1494,0.10452461805471489
1495,0.1097909223993721
1496,0.12191376145606672
1497,0.1281098388354453
1498,0.12383626187522696
1499,0.12676753424023215
1500,0.11643738848588894
1501,0.10530773887198365
1502,0.10136048564881989
1503,0.09174108771931605
1504,0.0951824466354098
1505,0.09552906738522253
1506,0.09764163909047342
1507,0.09677843149873469
1508,0.10518891911716863
1509,0.11393020706156615
1510,0.12563236595901198
1511,0.1288806729990009
1512,0.1278916268386586
1513,0.13247585700043363
1514,0.1332761054591603
1515,0.1359055994006557
1516,0.13710472858069894
1517,0.1282507349804542
1518,0.13101709942353162
1519,0.13209371837362666
1520,0.12822924488624585
1521,0.11992670057807485
1522,0.1133939085908129
1523,0.11150027496604359
1524,0.10415533013002867
1525,0.10920437954966304
1526,0.11477517222469351
1527,0.1278047788538132
1528,0.1384331732498235
1529,0.14572302424378006
1530,0.14822336310056902
1531,0.1456590316563474
1532,0.1362635487194579
1533,0.1343617250602086
1534,0.13043568574436648
1535,0.12752628422270904
1536,0.1233669185447314
1537,0.11381454415245726
1538,0.1142115156772209
1539,0.11258391273236984
1540,0.11202515380296675
1541,0.110495126202731
1542,0.11515668433573724
1543,0.12106640537527544
1544,0.12255962175106697
1545,0.11280357564560178
1546,0.10806120103640625
1547,0.09626924890732516
1548,0.09186593486564956
1549,0.08858479728418993
1550,0.08646890547886933
1551,0.1001608103381948
1552,0.10944588803075618
1553,0.11512200313825272
1554,0.11646158602131593
1555,0.11438306568052654
1556,0.10793412182281964
1557,0.10430798471303558
1558,0.10694146693335142
1559,0.11176498715956713
1560,0.10641799125295907
1561,0.11020837976835211
1562,0.10803681009005389
1563,0.11027192479223641
1564,0.11968735894442642
1565,0.1233036850210392
1566,0.12615370569521053
1567,0.12555765036768204
1568,0.11243921167107847
1569,0.09133168759216322
1570,0.08132342084662107
1571,0.07502778767179749
1572,0.054969855057162335
1573,0.041488240475362335
1574,0.042729639290632775
1575,0.039772990880301534
1576,0.03503392517718053
1577,0.038550553630244
1578,0.050227859239230975
1579,0.06383267390401089
1580,0.05579689921738013
1581,0.06262508075194521
1582,0.07653682163323867
1583,0.08716494822314541
1584,0.0796299411677718
1585,0.0732024810648381
1586,0.06457510000370129
1587,0.06165901921932585
1588,0.06116009523660338
1589,0.05751154035295115
1590,0.05441875158750273
1591,0.05623566387515989
1592,0.07000587354877713
1593,0.07700884918940092
1594,0.07709392111551923
1595,0.08037297857355435
1596,0.08914171280190179
1597,0.09198818441058063
1598,0.09459575861730919
1599,0.10093588096329624
1600,0.09787728303748824
1601,0.10324039264794156
1602,0.12424267456612342
1603,0.13588893673666708
1604,0.14585740163063557
1605,0.14434962858757416
1606,0.144089249284379
1607,0.13705548354515446
1608,0.1349671278997038
1609,0.13826815512585985
1610,0.12886458838751072
1611,0.10913959035755429
1612,0.09610085340039382
1613,0.08964348907747617
1614,0.09181152147113077
1615,0.10717038454333486
1616,0.1101730877124247
1617,0.10556284326571043
1618,0.11921855462928983
1619,0.12929239761407213
1620,0.13414119723675902
1621,0.13465577209248736
1622,0.14417187225558845
1623,0.14688789379576972
1624,0.14150420650955037
1625,0.14326319769473186
1626,0.14594296263507076
1627,0.14419408440235462
1628,0.13948322512104872
1629,0.13222524043351797
1630,0.12333168013472294
1631,0.12084049539221714
1632,0.11802785574097276
1633,0.11744803981555733
1634,0.12892120076027835
1635,0.14301226559282407
1636,0.15294179761570983
1637,0.16161901165924383
1638,0.16065011512319913
1639,0.15844129329049209
1640,0.15210355089066324
1641,0.14474091773852368
1642,0.1395880559428295
1643,0.13934958457691074
1644,0.13885183447873686
1645,0.138356319576303
1646,0.13575896687087213
1647,0.1376100993214183
1648,0.13979936603192403
1649,0.13085197650797012
1650,0.11974305180341047
1651,0.11499616876403337
1652,0.11332997444111591
1653,0.12139000441076485
1654,0.12878773152717013
1655,0.13214123141902287
1656,0.13494766967485625
1657,0.13607176884196365
1658,0.13221052021123697
1659,0.13311229652799528
1660,0.1266562139544438
1661,0.1182348842910562
1662,0.11922591940905601
1663,0.12661156571515303
1664,0.1311304780560136
1665,0.132036090125807
1666,0.13004780066304894
1667,0.12382463208364897
1668,0.12070034918451193
1669,0.1295255178006771
1670,0.13494615873761268
1671,0.1346378078360064
1672,0.1328700448190979
1673,0.13143146243484125
1674,0.12752468613899792
1675,0.1324229501819329
1676,0.13605233677006667
1677,0.13803338182262778
1678,0.13381066201470176
1679,0.1298467678026252
1680,0.12659614768718372
1681,0.12284494732417542
1682,0.12336351849820361
1683,0.12539117560179933
1684,0.12837062977126906
1685,0.13115227468470408
1686,0.12375475855598027
1687,0.11644507252141206
1688,0.10991153974331784
1689,0.09767569216748023
1690,0.08830072971241903
1691,0.07972673737039462
1692,0.08626122655660298
1693,0.09391870392120814
1694,0.09943537712306193
1695,0.09516206193617988
1696,0.0911663453642142
1697,0.08946416045220763
1698,0.09497396111045567
1699,0.10045502011473913
1700,0.10476461624385196
1701,0.10542466815317587
1702,0.10428153960498
1703,0.10269934003003932
1704,0.1018622395042477
1705,0.09571899207008223
1706,0.07584174948413162
1707,0.06831901499920737
1708,0.07487539295180182
1709,0.0788842989248912
1710,0.07798357082887258
1711,0.08464827587693963
1712,0.09237397158495944
1713,0.09458816120976143
1714,0.08957320304907129
1715,0.0874963996589174
1716,0.08786692346502481
1717,0.08590699943335939
1718,0.08460305319656576
1719,0.09170125637336526
1720,0.09409514301284365
1721,0.08999971588542408
1722,0.08843173420921539
1723,0.08549090086611406
1724,0.07834747487609066
1725,0.06562402218286732
1726,0.06381406852158437
1727,0.06961688295668642
1728,0.07035119109316507
1729,0.06528952437536985
1730,0.05968074423837543
1731,0.05825552723274335
1732,0.04818379720034083
1733,0.0473129373994476
1734,0.04612271491384182
1735,0.04875925430909024
1736,0.05358438433218879
1737,0.06411388386823333
1738,0.06744092215547977
1739,0.06828444644664804
1740,0.06319074979623954
1741,0.061683169890548575
1742,0.05683662661929868
1743,0.05669221703420165
1744,0.06485240168015464
1745,0.055499323534010055
1746,0.048336296534140163
1747,0.04315811882980917
1748,0.0460162628706231
1749,0.05602694541376942
1750,0.06848480914732376
1751,0.07621945189731259
1752,0.07973930706398766
1753,0.08048670842202715
1754,0.08160123878278161
1755,0.0785796878028499
1756,0.06703350394838045
1757,0.055934337598776945
1758,0.0586942894142202
1759,0.06736219883495256
1760,0.07294120074167262
1761,0.07435174405907201
1762,0.07525225697804998
1763,0.07373146212466314
1764,0.07004718230421898
1765,0.06190836303576155
1766,0.055190873383229526
1767,0.026241950546983844
1768,0.02950867865146932
1769,0.0343797884186847
1770,0.0488565927811254
1771,0.06576534003959558
1772,0.05959414335291899
1773,0.056228807522543764
1774,0.048469054631997466
1775,0.046833489407450725
1776,0.04608013310435376
1777,0.05366528000958379
1778,0.055767746549343564
1779,0.05617896855029146
1780,0.056458370346335184
1781,0.05506388746636283
1782,0.054914982819719085
1783,0.058941588695720984
1784,0.06505565291808313
1785,0.07124552593309057
1786,0.07287389598425778
1787,0.07079837085807145
1788,0.06563018439323355
1789,0.06362773251026181
1790,0.06239853864038904
1791,0.06268665662668987
1792,0.07170768752598723
1793,0.08046584447965976
1794,0.08974657978666452
1795,0.0962058782291849
1796,0.1006558964192755
1797,0.09405118588067726
1798,0.09417992601027994
1799,0.09781088018530168
1800,0.10805211962001816
1801,0.11360029469691296
1802,0.11618301047262208
1803,0.11398640208796543
1804,0.1214517270226619
1805,0.11830821017077012
1806,0.1138757345397778
1807,0.11760582388903398
1808,0.11820714493615153
1809,0.11394144483679107
1810,0.09731392971956201
1811,0.08832013147539669
1812,0.08825663681825496
1813,0.09418045169538122
1814,0.10023540521586867
1815,0.10161734011771119
1816,0.0978355490965933
1817,0.09589481688594516
1818,0.07856574895592851
1819,0.07580823282988106
1820,0.06945794446104483
1821,0.06373082102053576
1822,0.06749078088492504
1823,0.06521164576649781
1824,0.07297853639387152
1825,0.0739036477440449
1826,0.07086220226199401
1827,0.06594678057316695
1828,0.05086227061921642
1829,0.04495748645591302
1830,0.04404605277715405
1831,0.05283659443592961
1832,0.05507636185023958
1833,0.06079279452777442
1834,0.062459780696735516
1835,0.056320638921343424
1836,0.04030027801208217
1837,0.026113486706433358
1838,0.024893165676113174
1839,0.02384388532056614
1840,0.02552003250412147
1841,0.02162596089395052
1842,0.023954744103538077
1843,0.03229697751118199
1844,0.03627613134952885
1845,0.040495034690257656
1846,0.029652741674319694
1847,0.027302076280488006
1848,0.021962393744153104
1849,0.023663296211461387
1850,0.036879286688691754
1851,0.0318780468590444
1852,0.02783027103654573
1853,0.02573371586808682
1854,0.02264383278178658
1855,0.025372491723314117
1856,0.027419463132227918
1857,0.03167590635078594
1858,0.034223095719757825
1859,0.026429233054963776
1860,0.025091885963470888
1861,0.03645554091535583
1862,0.0513545679413578
1863,0.05889352846684833
1864,0.06111947982218332
1865,0.05879168623419444
1866,0.059512680215829096
1867,0.04742694970684038
1868,0.04277653612505186
1869,0.031587776888999504
1870,0.028464176119319427
1871,0.04577912217352798
1872,0.08575749076841586
1873,0.08744552710172224
1874,0.0973795197950357
1875,0.093445989699455
1876,0.08136376998004403
1877,0.09884884162880077
1878,0.09139736431844896
1879,0.077656372623806
1880,0.06592022797301719
1881,0.07478768463316585
1882,0.0844692464848733
1883,0.08692452297108295
1884,0.09764101490262908
1885,0.11791806360527368
1886,0.11913184006419224
1887,0.09836344887441845
1888,0.08610795376135963
1889,0.07992300382099014
1890,0.07401164076798673
1891,0.06996823707860761
1892,0.07123230199829765
1893,0.06753469126082608
1894,0.056299395589786215
1895,0.05289300154737267
1896,0.048430040086416874
1897,0.05021180184639258
1898,0.06135198804362872
1899,0.06101261078500502
1900,0.062110439283903876
1901,0.04837300030513271
1902,0.03898301717620534
1903,0.04320520403865753
1904,0.04814934231319766
1905,0.058882677028230086
1906,0.06562023863900766
1907,0.06003886163306527
1908,0.09312068551053602
1909,0.11801249627867016
1910,0.12216200895607603
1911,0.1219736493563993
1912,0.11565513410766509
1913,0.10658024750446465
1914,0.10322716152223389
1915,0.10449808145246078
1916,0.09785939299754699
1917,0.10699566645380779
1918,0.10696754068369739
1919,0.10087026828597481
1920,0.09686084253953368
1921,0.1077096014256278
1922,0.10497115948676965
1923,0.1118356436370185
1924,0.10791105226715951
1925,0.09753531458246353
1926,0.09420129958076169
1927,0.08167170077154848
1928,0.06790584353562383
1929,0.060224366259358744
1930,0.05382043330755074
1931,0.053186039007016954
1932,0.05684629436471376
1933,0.052102985376006695
1934,0.0483122653926195
1935,0.042912306075209676
1936,0.035471983207379015
1937,0.03101374948427842
1938,0.03016956354693172
1939,0.03034799493741714
1940,0.03361561489788472
1941,0.03913466763916725
1942,0.05020001848623919
1943,0.0450216967948887
1944,0.06994528501120469
1945,0.09086900365156787
1946,0.11650379881920678
1947,0.1392276948509305
1948,0.11444172187262414
1949,0.09923874879679943
1950,0.10372498802608562
1951,0.10145195733553289
1952,0.11126061580758963
1953,0.1071522456945715
1954,0.12173226652862208
1955,0.11007231687449286
1956,0.1204859989327104
1957,0.11232383329655636
1958,0.08478554726370317
1959,0.07110813365770721
1960,0.06617441195721056
1961,0.06684674932152014
1962,0.06503899397886168
1963,0.06636376447267384
1964,0.07507843587132877
1965,0.08039178492142289
1966,0.09050946103015735
1967,0.0738626648044372
1968,0.06966368117062414
1969,0.0639148618853919
1970,0.05375362361501963
1971,0.04580644127064062
1972,0.04529025509916199
1973,0.04270147949344804
1974,0.04202597879942655
1975,0.04993213057794698
1976,0.062400175056389576
1977,0.07088554835909952
1978,0.06484495801986119
1979,0.058044094739853495
1980,0.048538742045022405
1981,0.04397437042714639
1982,0.042707180158731664
1983,0.05946473762398467
1984,0.07384755724041928
1985,0.09730796375552854
1986,0.09930580656087949
1987,0.09344105978234277
1988,0.0935100784385107
1989,0.08607440155209381
1990,0.09506596243960891
1991,0.1091344742764578
1992,0.14276992571977856
1993,0.1694170979246177
1994,0.18763115500536617
1995,0.16905950518007878
1996,0.14545483091213118
1997,0.14261932700320523
1998,0.12626241551581077
1999,0.11313519739300651
2000,0.10933404027146394
2001,0.10125559719114942
2002,0.09526812862568708
2003,0.09415084779127357
2004,0.09261017261210981
2005,0.09166718319364811
2006,0.0872282922377868
2007,0.08289309768521838
2008,0.0771161880280878
2009,0.07088663299765166
2010,0.0689449055958978
2011,0.06665737293698562
2012,0.0640100695803022
2013,0.06488684303436373
2014,0.06723140497550488
2015,0.06468344413256087
2016,0.06649328362551132
2017,0.07787367251553752
2018,0.09381503982305862
2019,0.1029344667729346
2020,0.09630784218722939
2021,0.0681760459086131
2022,0.050891906356315374
2023,0.040863321049414675
2024,0.03823847135908216
2025,0.031135352751058037
2026,0.036399385992766806
2027,0.052985409233615485
2028,0.041087489327276225
2029,0.041397898949568246
2030,0.043091510582844085
2031,0.04394677137379829
2032,0.046407776764147216
2033,0.044810977477761874
2034,0.04584582507643036
2035,0.05107283361212874
2036,0.07064484158461697
2037,0.08501308272574806
2038,0.08098668240342707
2039,0.07515434415644823
2040,0.06530493784219334
2041,0.06248550944669897
2042,0.08998099538190409
2043,0.11056989195927065
2044,0.12482598833068562
2045,0.12921521659870275
2046,0.1305379367269712
2047,0.12950091971718164
2048,0.12066031586423596
2049,0.11680668960057003
2050,0.09300016506726344
2051,0.07650827614052085
2052,0.07186849359046264
2053,0.09194734760438267
2054,0.10897181326419769
2055,0.12724404232046072
2056,0.13454571571823598
2057,0.12860873614779295
2058,0.12196736993969785
2059,0.11936601953254722
2060,0.12564855116729798
2061,0.1253558455622168
2062,0.11607322726220025
2063,0.10360892620298899
2064,0.11517389975330422
2065,0.1237544601347389
2066,0.12176977084783572
2067,0.12785105340371522
2068,0.10694995020546708
2069,0.08914342211945171
2070,0.0747635501171762
2071,0.07605957837104643
2072,0.07878336334233743
2073,0.08189044630300056
2074,0.09720497299557777
2075,0.10546024222235759
2076,0.11105247952284342
2077,0.10199488740796138
2078,0.07442016053967007
2079,0.05972740956267369
2080,0.042297400457794135
2081,0.0365253839364407
2082,0.034117754924418174
2083,0.0370093727300215
2084,0.04070465722073578
2085,0.036065326078130885
2086,0.03017999690828586
2087,0.027448870377286223
2088,0.034978002692040905
2089,0.026445701095794562
2090,0.028324046045843796
2091,0.03433474257859362
2092,0.050668976430798436
2093,0.05808786739721619
2094,0.049484558133409344
2095,0.04418265720328211
2096,0.04416327746477542
2097,0.04773305335293238
2098,0.05039454353329969
2099,0.05883363737151025
2100,0.06612722526402526
2101,0.07008106510183362
2102,0.06777808386580068
2103,0.0819238154020825
2104,0.09322163710471462
2105,0.09343307693104101
2106,0.08819782570336443
2107,0.09495495006338708
2108,0.09753017954480336
2109,0.1033784026358371
2110,0.09511406244418043
2111,0.09903088606641158
2112,0.09715284665429927
2113,0.09821366944053397
2114,0.09875280965916867
2115,0.10446959411616707
2116,0.09605101198954061
2117,0.08983682110739295
2118,0.08516094101022366
2119,0.08498692262577524
2120,0.08638369692125761
2121,0.0909824081731642
2122,0.08779030022182016
2123,0.08560932862427784
2124,0.07678975624074912
2125,0.07988754822404183
2126,0.0926609754785107
2127,0.094535445744334
2128,0.09188984728553626
2129,0.08442129582961434
2130,0.10223629083983496
2131,0.11963721246527752
2132,0.11595032666763953
2133,0.13031482715255815
2134,0.1480927787287962
2135,0.14649564000918536
2136,0.13804686204437852
2137,0.13831056592189583
2138,0.14232704944757096
2139,0.1285028784388132
2140,0.10962713100272138
2141,0.10173376599194357
2142,0.09919333936253089
2143,0.11116182314372723
2144,0.09578164015173117
2145,0.08699053765530139
2146,0.09200992405051908
2147,0.10703417350189728
2148,0.10397198659944983
2149,0.09442865240544214
2150,0.08796891232246432
2151,0.055083425882129486
2152,0.04136389373426389
2153,0.05043063927283839
2154,0.03490301323847459
2155,0.033396562818698315
2156,0.04030195688692698
2157,0.04945362513273318
2158,0.03660849694944062
2159,0.040364697083041925
2160,0.06681357289962128
2161,0.06690149958941248
2162,0.05302195259287967
2163,0.055015454055708596
2164,0.05986441733607576
2165,0.06339340419666063
2166,0.06400949755623342
2167,0.06548416163394002
2168,0.07777167904850558
2169,0.0798589992579167
2170,0.08116762873509109
2171,0.0923202260655429
2172,0.1054797743917507
2173,0.13952963696297985
2174,0.18832780922806333
2175,0.2258056400146229
2176,0.2841058798122727
2177,0.31845641971220606
2178,0.26130100084856933
2179,0.2345070638659617
2180,0.25943985792184465
2181,0.2572622035897721
2182,0.2556236926885974
2183,0.23597532171833688
2184,0.2340493151620128
2185,0.24105297046325472
2186,0.2394047339584019
2187,0.24012629281942133
2188,0.2428747202939854
2189,0.237663539613429
2190,0.24034775789968582
2191,0.2466681323115929
2192,0.2501473277497341
2193,0.25464433655110474
2194,0.2684946099033444
2195,0.2640237863103454
2196,0.23865518106860875
2197,0.23333121621941944
2198,0.23071935320445874
2199,0.21345057457475453
2200,0.18424892164551748
2201,0.19960363819360716
2202,0.18663246956536775
2203,0.17552712119755806
2204,0.1857284711404055
2205,0.1626284398293668
2206,0.1260322277369784
2207,0.13222058418358032
2208,0.16727184900521339
2209,0.19844796334254514
2210,0.2388489528260161
2211,0.2720243918762036
2212,0.23804297004765823
2213,0.2445027991293377
2214,0.26305387461425683
2215,0.25947317917438323
2216,0.27647067513134194
2217,0.3040213121386333
2218,0.3061763422375572
2219,0.31538467728973973
2220,0.30589183272864784
2221,0.310274886262942
2222,0.3069333233883643
2223,0.3349601049181129
2224,0.3491283684882879
2225,0.34533111926481636
2226,0.33838534202029735
2227,0.3294328730538009
2228,0.31956037420447836
2229,0.3174956701164738
2230,0.31833559285744667
2231,0.3209109462855096
2232,0.33421694861715856
2233,0.348739641794473
2234,0.3744207246680915
2235,0.3818197253192662
2236,0.38103263491193357
2237,0.35734958811022904
2238,0.34525922073276305
2239,0.3232119909679844
2240,0.2974884348798941
2241,0.2857293410079066
2242,0.25743072730870137
2243,0.2442199070070115
2244,0.24407750557173952
2245,0.215589500414676
2246,0.2260265734928466
2247,0.22818685405076178
2248,0.2338915511697427
2249,0.2435789757633331
2250,0.25517036104956986
2251,0.2819664892202159
2252,0.2778822390950379
2253,0.2671437307358161
2254,0.2608675045797263
2255,0.26607014434571263
2256,0.2680195894350907
2257,0.27810499011840967
2258,0.29981781170682614
2259,0.31300618912302164
2260,0.2939670344093849
2261,0.2865814345041888
2262,0.285181882578205
2263,0.2813963692662622
2264,0.26116505235591864
2265,0.2532976272384745
2266,0.24934526382643518
2267,0.24643172116680173
2268,0.2332269222725886
2269,0.24827954270039543
2270,0.2564942639986822
2271,0.25748673246193154
2272,0.24978309535075038
2273,0.22892333337919588
2274,0.21963513594742423
2275,0.22722307981612253
2276,0.22050618558794427
2277,0.22233813518131715
2278,0.22414698676905453
2279,0.2553263051282533
2280,0.2807177596870877
2281,0.3181241808673811
2282,0.34407180219929057
2283,0.35756769105891306
2284,0.38014487044525874
2285,0.40479719908990125
2286,0.41203394938364624
2287,0.40618876723322317
2288,0.4405673004460856
2289,0.45049679130820847
2290,0.45944926858198537
2291,0.4748548357255284
2292,0.4729471821481878
2293,0.4524610897998993
2294,0.443522617029029
2295,0.4480947538329915
2296,0.4649678887299796
2297,0.47780252265737777
2298,0.4761313900552663
2299,0.4606885274636451
2300,0.455019015853757
2301,0.47017391479837123
2302,0.4744476084882565
2303,0.4603993598014846
2304,0.45276598586129924
2305,0.45253597773734294
2306,0.44913990248521923
2307,0.41690573681760995
2308,0.4035804531293003
2309,0.39023262400936004
2310,0.38470273157501544
2311,0.38826249448274275
2312,0.3818055208236982
2313,0.3727815187120394
2314,0.3779306110275666
2315,0.37919522435020725
2316,0.3794991482295425
2317,0.39510938030201626
2318,0.401000913383691
2319,0.41021837991500837
2320,0.40273453668856674
2321,0.40990473741844696
2322,0.3971944984929257
2323,0.3822281199219493
2324,0.3545003680916248
2325,0.3420692501538163
2326,0.3297571675220247
2327,0.3392966835763152
2328,0.3420973991495238
2329,0.3359857527270853
2330,0.3214225764298143
2331,0.3119693782651014
2332,0.3211469197321826
2333,0.3130189539985979
2334,0.3157376650076561
2335,0.32736535898475305
2336,0.34773559756791367
2337,0.3545067247344772
2338,0.34661559233035166
2339,0.34390311057712325
2340,0.3392018349415949
2341,0.33127552397687193
2342,0.3267055255554089
2343,0.31932607301562854
2344,0.3164133423104652
2345,0.3142145789536812
2346,0.2957979687080589
2347,0.2770887913605204
2348,0.26571152042723756
2349,0.2653848922112683
2350,0.26746632829332284
2351,0.2513765828338276
2352,0.24280571335923415
2353,0.24411494795482042
2354,0.25750419866254165
2355,0.2634051191412445
2356,0.27116889710515735
2357,0.2704951994836317
2358,0.27168999226143886
2359,0.25369876368744454
2360,0.24222843549208506
2361,0.2237253578310109
2362,0.21514929267951224
2363,0.21206950101257047
2364,0.21106597744097275
2365,0.22758217379468657
2366,0.24322838994035045
2367,0.271393167456807
2368,0.2855477436280894
2369,0.3001880786408677
2370,0.31423648738404925
2371,0.3234358275498354
2372,0.32696153124205934
2373,0.34192617447869406
2374,0.3515050061183749
2375,0.3568998347354009
2376,0.3528321345737198
2377,0.3451646171379668
2378,0.34523705261040233
2379,0.34405597609932514
2380,0.35267171887452353
2381,0.354612867953818
2382,0.3495433028529212
2383,0.3392929644883364
2384,0.3405892545452679
2385,0.3365832115584241
2386,0.3226423779616168
2387,0.3192782259834201
2388,0.3204971040525574
2389,0.3109759902148802
2390,0.2841430128677177
2391,0.27041880734408325
2392,0.2659313833813146
2393,0.2678335739315056
2394,0.2794478935583848
2395,0.2829499821331011
2396,0.2820963500154526
2397,0.27878750146563175
2398,0.2745305205332784
2399,0.2688106306084609
2400,0.25616073712472676
2401,0.23022790226475978
2402,0.21121523652213334
2403,0.20718036849605373
2404,0.21537576769947053
2405,0.22621068736814104
2406,0.23664691444560576
2407,0.24810596190202122
2408,0.25243372248969076
2409,0.2558931065838721
2410,0.2593337803544445
2411,0.2707715486775503
2412,0.2731673638910334
2413,0.2715645132839566
2414,0.26636654832660384
2415,0.26532494051945615
2416,0.25475236522144407
2417,0.23821194623496522
2418,0.22358240989472888
